Kepler-229b,5120,200,200,-0.11,0.50,0.50,0.827,-1,-1,0.728,0.257,0.257,4.633,0.300,0.300,3.026,0.944,0.944,6.253,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.196,0.070,0.070,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-229c,5120,200,200,-0.11,0.50,0.50,0.827,-1,-1,0.728,0.257,0.257,4.633,0.300,0.300,3.026,0.944,0.944,16.069,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.439,0.155,0.155,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-229d,5120,200,200,-0.11,0.50,0.50,0.827,-1,-1,0.728,0.257,0.257,4.633,0.300,0.300,3.026,0.944,0.944,41.195,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.343,0.123,0.123,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-230b,5588,200,200,-0.29,0.50,0.50,0.863,-1,-1,0.817,0.415,0.415,4.551,0.300,0.300,2.234,0.791,0.791,32.626,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.380,0.194,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-230c,5588,200,200,-0.29,0.50,0.50,0.863,-1,-1,0.817,0.415,0.415,4.551,0.300,0.300,2.234,0.791,0.791,91.773,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.182,0.093,0.093,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-231b,3767,150,150,-0.10,0.15,0.15,0.526,-1,-1,0.490,0.021,0.021,4.779,0.200,0.200,6.303,0.440,0.440,10.065,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.154,0.011,0.011,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-231c,3767,150,150,-0.10,0.15,0.15,0.526,-1,-1,0.490,0.021,0.021,4.779,0.200,0.200,6.303,0.440,0.440,19.272,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.172,0.017,0.017,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-232b,5847,200,200,0.08,0.50,0.50,1.065,-1,-1,0.968,0.460,0.460,4.495,0.300,0.300,1.657,0.520,0.520,4.431,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.275,0.131,0.131,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-232c,5847,200,200,0.08,0.50,0.50,1.065,-1,-1,0.968,0.460,0.460,4.495,0.300,0.300,1.657,0.520,0.520,11.379,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.342,0.166,0.166,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-233b,5360,200,200,-0.07,0.50,0.50,0.859,-1,-1,0.758,0.206,0.206,4.614,0.300,0.300,2.784,0.967,0.967,8.472,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.217,0.059,0.059,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-233c,5360,200,200,-0.07,0.50,0.50,0.859,-1,-1,0.758,0.206,0.206,4.614,0.300,0.300,2.784,0.967,0.967,60.419,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.242,0.070,0.070,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-234b,6224,200,200,0.07,0.50,0.50,1.190,-1,-1,1.113,0.495,0.495,4.421,0.300,0.300,1.218,0.392,0.392,2.712,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.330,0.148,0.148,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-234c,6224,200,200,0.07,0.50,0.50,1.190,-1,-1,1.113,0.495,0.495,4.421,0.300,0.300,1.218,0.392,0.392,7.212,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.313,0.139,0.139,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-235b,4255,100,100,-0.16,0.10,0.10,0.600,-1,-1,0.554,0.021,0.021,4.730,0.150,0.150,4.983,0.375,0.375,3.340,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.199,0.009,0.009,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-235c,4255,100,100,-0.16,0.10,0.10,0.600,-1,-1,0.554,0.021,0.021,4.730,0.150,0.150,4.983,0.375,0.375,7.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.114,0.007,0.007,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-235d,4255,100,100,-0.16,0.10,0.10,0.600,-1,-1,0.554,0.021,0.021,4.730,0.150,0.150,4.983,0.375,0.375,20.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.183,0.009,0.009,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-235e,4255,100,100,-0.16,0.10,0.10,0.600,-1,-1,0.554,0.021,0.021,4.730,0.150,0.150,4.983,0.375,0.375,46.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.198,0.026,0.026,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-236b,3750,150,150,0.08,0.15,0.15,0.536,-1,-1,0.510,0.019,0.019,4.753,0.200,0.200,5.706,0.357,0.357,8.296,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.140,0.011,0.011,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-236c,3750,150,150,0.08,0.15,0.15,0.536,-1,-1,0.510,0.019,0.019,4.753,0.200,0.200,5.706,0.357,0.357,23.968,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.178,0.015,0.015,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-237b,4861,200,200,-0.08,0.50,0.50,0.732,-1,-1,0.725,0.383,0.383,4.583,0.300,0.300,2.712,1.120,1.120,4.715,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.126,0.067,0.067,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-237c,4861,200,200,-0.08,0.50,0.50,0.732,-1,-1,0.725,0.383,0.383,4.583,0.300,0.300,2.712,1.120,1.120,8.104,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.186,0.098,0.098,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-238b,5751,100,100,0.30,0.10,0.10,1.161,-1,-1,1.430,0.264,0.264,4.194,0.150,0.150,0.560,0.311,0.311,2.091,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.154,0.036,0.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-238c,5751,100,100,0.30,0.10,0.10,1.161,-1,-1,1.430,0.264,0.264,4.194,0.150,0.150,0.560,0.311,0.311,6.156,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.213,0.040,0.040,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-238d,5751,100,100,0.30,0.10,0.10,1.161,-1,-1,1.430,0.264,0.264,4.194,0.150,0.150,0.560,0.311,0.311,13.234,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.274,0.051,0.051,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-238e,5751,100,100,0.30,0.10,0.10,1.161,-1,-1,1.430,0.264,0.264,4.194,0.150,0.150,0.560,0.311,0.311,23.654,-1,-1,-1,-1,-1,-1,0.0,0.593,0.0,0.737,0.136,0.136,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJS..210...25X,2014ApJ...784...45R
Kepler-238f,5751,100,100,0.30,0.10,0.10,1.161,-1,-1,1.430,0.264,0.264,4.194,0.150,0.150,0.560,0.311,0.311,50.444,-1,-1,-1,-1,-1,-1,0.0,0.178,0.0,0.246,0.046,0.046,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJS..210...25X,2014ApJ...784...45R
Kepler-239b,4914,100,100,0.12,0.10,0.10,0.810,-1,-1,0.763,0.044,0.044,4.583,0.150,0.150,2.573,0.372,0.372,11.763,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.208,0.013,0.013,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-239c,4914,100,100,0.12,0.10,0.10,0.810,-1,-1,0.763,0.044,0.044,4.583,0.150,0.150,2.573,0.372,0.372,56.228,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.224,0.037,0.037,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-240b,4985,200,200,0.09,0.50,0.50,0.839,-1,-1,0.739,0.299,0.299,4.626,0.300,0.300,2.932,1.028,1.028,4.144,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122,0.050,0.050,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-240c,4985,200,200,0.09,0.50,0.50,0.839,-1,-1,0.739,0.299,0.299,4.626,0.300,0.300,2.932,1.028,1.028,7.954,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.196,0.079,0.079,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-241b,4699,200,200,-0.24,0.50,0.50,0.688,-1,-1,0.668,0.289,0.289,4.627,0.300,0.300,3.257,1.171,1.171,12.718,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.208,0.092,0.092,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-241c,4699,200,200,-0.24,0.50,0.50,0.688,-1,-1,0.668,0.289,0.289,4.627,0.300,0.300,3.257,1.171,1.171,36.066,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.229,0.099,0.099,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-242b,5020,200,200,0.10,0.50,0.50,0.816,-1,-1,0.850,0.522,0.522,4.492,0.300,0.300,1.875,1.080,1.080,8.204,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.233,0.143,0.143,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-242c,5020,200,200,0.10,0.50,0.50,0.816,-1,-1,0.850,0.522,0.522,4.492,0.300,0.300,1.875,1.080,1.080,14.496,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.178,0.110,0.110,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-243b,5228,200,200,0.24,0.50,0.50,0.949,-1,-1,0.842,0.398,0.398,4.565,0.300,0.300,2.242,0.819,0.819,5.715,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.219,0.103,0.103,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-243c,5228,200,200,0.24,0.50,0.50,0.949,-1,-1,0.842,0.398,0.398,4.565,0.300,0.300,2.242,0.819,0.819,20.026,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.178,0.087,0.087,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-244b,5554,200,200,-0.19,0.50,0.50,0.902,-1,-1,0.803,0.338,0.338,4.585,0.300,0.300,2.457,0.891,0.891,4.312,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.246,0.103,0.103,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-244c,5554,200,200,-0.19,0.50,0.50,0.902,-1,-1,0.803,0.338,0.338,4.585,0.300,0.300,2.457,0.891,0.891,9.767,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.183,0.078,0.078,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-244d,5554,200,200,-0.19,0.50,0.50,0.902,-1,-1,0.803,0.338,0.338,4.585,0.300,0.300,2.457,0.891,0.891,20.050,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.206,0.087,0.087,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-245b,5100,100,100,0.03,0.10,0.10,0.840,-1,-1,0.795,0.053,0.053,4.560,0.150,0.150,2.359,0.379,0.379,7.490,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.229,0.016,0.016,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-245c,5100,100,100,0.03,0.10,0.10,0.840,-1,-1,0.795,0.053,0.053,4.560,0.150,0.150,2.359,0.379,0.379,17.461,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.194,0.015,0.015,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-245d,5100,100,100,0.03,0.10,0.10,0.840,-1,-1,0.795,0.053,0.053,4.560,0.150,0.150,2.359,0.379,0.379,36.277,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.270,0.019,0.019,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-245e,5174,73,76,0.05,0.11,0.10,0.860,0.030,0.030,0.800,0.020,0.020,4.570,0.020,0.020,-1,-1,-1,3.220,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.151,0.010,0.007,-1,-1,-1,-1,-1,-1,998,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-246b,5206,200,200,0.14,0.50,0.50,0.905,-1,-1,0.831,0.422,0.422,4.557,0.300,0.300,2.225,0.864,0.864,4.602,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.209,0.107,0.107,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-246c,5206,200,200,0.14,0.50,0.50,0.905,-1,-1,0.831,0.422,0.422,4.557,0.300,0.300,2.225,0.864,0.864,11.187,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.134,0.068,0.068,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-247b,5100,200,200,0.17,0.50,0.50,0.869,-1,-1,0.768,0.214,0.214,4.608,0.300,0.300,2.708,0.873,0.873,3.336,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.146,0.041,0.041,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-247c,5100,200,200,0.17,0.50,0.50,0.869,-1,-1,0.768,0.214,0.214,4.608,0.300,0.300,2.708,0.873,0.873,9.439,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.365,0.102,0.102,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-247d,5100,200,200,0.17,0.50,0.50,0.869,-1,-1,0.768,0.214,0.214,4.608,0.300,0.300,2.708,0.873,0.873,20.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.352,0.098,0.098,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-248b,5190,161,161,0.34,0.10,0.10,0.938,-1,-1,0.831,0.099,0.099,4.573,0.200,0.200,2.306,0.459,0.459,6.308,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.269,0.032,0.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-248c,5190,161,161,0.34,0.10,0.10,0.938,-1,-1,0.831,0.099,0.099,4.573,0.200,0.200,2.306,0.459,0.459,16.239,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.363,0.044,0.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-249b,3568,150,150,0.02,0.15,0.15,0.506,-1,-1,0.482,0.018,0.018,4.777,0.200,0.200,6.381,0.378,0.378,3.307,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.097,0.004,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-249c,3568,150,150,0.02,0.15,0.15,0.506,-1,-1,0.482,0.018,0.018,4.777,0.200,0.200,6.381,0.378,0.378,7.114,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.135,0.008,0.008,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-249d,3568,150,150,0.02,0.15,0.15,0.506,-1,-1,0.482,0.018,0.018,4.777,0.200,0.200,6.381,0.378,0.378,15.368,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.140,0.012,0.012,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-250b,5160,200,200,0.06,0.50,0.50,0.864,-1,-1,0.805,0.462,0.462,4.565,0.300,0.300,2.337,0.958,0.958,4.148,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.101,0.061,0.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-250c,5160,200,200,0.06,0.50,0.50,0.864,-1,-1,0.805,0.462,0.462,4.565,0.300,0.300,2.337,0.958,0.958,7.157,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.203,0.117,0.117,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-250d,5160,200,200,0.06,0.50,0.50,0.864,-1,-1,0.805,0.462,0.462,4.565,0.300,0.300,2.337,0.958,0.958,17.648,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.194,0.112,0.112,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-251b,5526,100,100,-0.18,0.10,0.10,0.876,-1,-1,0.890,0.155,0.155,4.486,0.150,0.150,1.754,0.544,0.544,4.791,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.119,0.021,0.021,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-251c,5526,100,100,-0.18,0.10,0.10,0.876,-1,-1,0.890,0.155,0.155,4.486,0.150,0.150,1.754,0.544,0.544,16.514,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.247,0.044,0.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-251d,5526,100,100,-0.18,0.10,0.10,0.876,-1,-1,0.890,0.155,0.155,4.486,0.150,0.150,1.754,0.544,0.544,30.133,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.247,0.044,0.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-251e,5526,100,100,-0.18,0.10,0.10,0.876,-1,-1,0.890,0.155,0.155,4.486,0.150,0.150,1.754,0.544,0.544,99.640,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.247,0.044,0.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-252b,4208,150,150,-0.19,0.15,0.15,0.576,-1,-1,0.549,0.032,0.032,4.721,0.200,0.200,4.909,0.570,0.570,6.668,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.110,0.011,0.011,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-252c,4208,150,150,-0.19,0.15,0.15,0.576,-1,-1,0.549,0.032,0.032,4.721,0.200,0.200,4.909,0.570,0.570,10.848,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.192,0.012,0.012,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-253b,5208,200,200,0.05,0.50,0.50,0.885,-1,-1,0.786,0.322,0.322,4.595,0.300,0.300,2.571,0.845,0.845,3.784,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.145,0.060,0.060,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-253c,5208,200,200,0.05,0.50,0.50,0.885,-1,-1,0.786,0.322,0.322,4.595,0.300,0.300,2.571,0.845,0.845,10.282,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.236,0.099,0.099,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-253d,5208,200,200,0.05,0.50,0.50,0.885,-1,-1,0.786,0.322,0.322,4.595,0.300,0.300,2.571,0.845,0.845,18.120,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.283,0.116,0.116,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-254b,5957,200,200,-0.19,0.50,0.50,1.009,-1,-1,0.910,0.433,0.433,4.524,0.300,0.300,1.890,0.581,0.581,5.827,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.345,0.165,0.165,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-254c,5957,200,200,-0.19,0.50,0.50,1.009,-1,-1,0.910,0.433,0.433,4.524,0.300,0.300,1.890,0.581,0.581,12.412,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.192,0.092,0.092,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-254d,5957,200,200,-0.19,0.50,0.50,1.009,-1,-1,0.910,0.433,0.433,4.524,0.300,0.300,1.890,0.581,0.581,18.746,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.223,0.106,0.106,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-255b,5573,200,200,0.21,0.50,0.50,1.041,-1,-1,0.933,0.368,0.368,4.516,0.300,0.300,1.809,0.569,0.569,5.715,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.138,0.055,0.055,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-255c,5573,200,200,0.21,0.50,0.50,1.041,-1,-1,0.933,0.368,0.368,4.516,0.300,0.300,1.809,0.569,0.569,9.946,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.267,0.105,0.105,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-255d,5431,93,140,0.02,0.14,0.18,0.900,0.040,0.080,0.860,0.070,0.060,4.530,0.040,0.080,-1,-1,-1,1.046,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.129,0.018,0.018,-1,-1,-1,-1,-1,-1,1710,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-256b,5551,111,111,0.17,0.10,0.10,1.028,-1,-1,1.301,0.316,0.316,4.223,0.190,0.190,0.659,0.486,0.486,1.620,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.142,0.035,0.035,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-256c,5551,111,111,0.17,0.10,0.10,1.028,-1,-1,1.301,0.316,0.316,4.223,0.190,0.190,0.659,0.486,0.486,3.388,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.192,0.047,0.047,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-256d,5551,111,111,0.17,0.10,0.10,1.028,-1,-1,1.301,0.316,0.316,4.223,0.190,0.190,0.659,0.486,0.486,5.839,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.221,0.056,0.056,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-256e,5551,111,111,0.17,0.10,0.10,1.028,-1,-1,1.301,0.316,0.316,4.223,0.190,0.190,0.659,0.486,0.486,10.682,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.210,0.052,0.052,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-257b,5180,200,200,0.32,0.50,0.50,0.898,-1,-1,1.037,0.518,0.518,4.360,0.300,0.300,1.136,0.749,0.749,2.383,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.233,0.117,0.117,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-257c,5180,200,200,0.32,0.50,0.50,0.898,-1,-1,1.037,0.518,0.518,4.360,0.300,0.300,1.136,0.749,0.749,6.581,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.483,0.243,0.243,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-257d,5180,200,200,0.32,0.50,0.50,0.898,-1,-1,1.037,0.518,0.518,4.360,0.300,0.300,1.136,0.749,0.749,24.665,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.442,0.221,0.221,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-258b,4942,200,200,0.41,0.50,0.50,0.842,-1,-1,0.915,0.611,0.611,4.441,0.300,0.300,1.550,0.916,0.916,13.197,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.362,0.242,0.242,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-258c,4942,200,200,0.41,0.50,0.50,0.842,-1,-1,0.915,0.611,0.611,4.441,0.300,0.300,1.550,0.916,0.916,33.653,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.322,0.217,0.217,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-259b,5938,200,200,-0.17,0.50,0.50,1.000,-1,-1,0.898,0.435,0.435,4.532,0.300,0.300,1.949,0.598,0.598,8.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.250,0.122,0.122,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-259c,5938,200,200,-0.17,0.50,0.50,1.000,-1,-1,0.898,0.435,0.435,4.532,0.300,0.300,1.949,0.598,0.598,36.925,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.241,0.117,0.117,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
Kepler-260b,5250,257,257,0.00,0.21,0.21,0.842,-1,-1,0.862,0.233,0.233,4.494,0.200,0.200,1.854,0.761,0.761,8.187,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.179,0.049,0.049,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014ApJ...784...45R,2014ApJ...784...45R
