Planet,Teff,Teff_err_up,Teff_err_dn,[Fe/H],[Fe/H]_err_up,[Fe/H]_err_dn,M*,M*_err_up,M*_err_dn,R*,R*_err_up,R*_err_dn,logg*,logg*_err_up,logg*_err_dn,rho*,rho*_err_up,rho*_err_dn,e,e_err_up,e_err_dn,a (AU),a_err_up,a_err_dn,Mp,Mp_err_up,Mp_err_dn,Rp,Rp_err_up,Rp_err_dn,gp,gp_err_up,gp_err_dn,rhop,rhop_err_up,rhop_err_dn,Teq,Teq_err_up,Teq_err_dn,Discovery_Reference,Recent_Reference,Type,RA:HH,RA:MM,RA:SS,Dec:DD,Dec:MM,Dec:SS,Vmag,Kmag,T14,Depth,T0 (HJD or BJD),T0_err,P (day),P_err,Ephemeris_Reference,Impact Parameter,Depth_Calc,Bmag,Rmag,Imag,Kmag_Calc,Umag,Vmag_Calc,Hmag,Jmag,a_Calc,Teq_Calc,ScaleHeight_Prox,Previous Study Flag,a-a_Calc % Error,Rp/R*,a_Calc/R*,V-Vcalc,K-Kcalc,umag,gmag,rmag,imag,zmag,RISEmag,SPRAT_Redmag,SPRAT_Bluemag,600RI+19mag,HKmag,G750Mmag,GR01mag,Exposure Time for Half_Well,SNR (Half_Well),Cadence (Half_Well),Rank,Habitable_Rank,Multi_Transit_Rank,Multi_Transit_Habitable_Rank
WASP-039,5485,50.0,50.0,0.01,0.09,0.09,0.913,0.046,0.046,0.939,0.022,0.022,4.453,0.018,0.018,1.103,0.057,0.057,0.0,,,0.04828,0.00081,0.00081,0.281,0.032,0.032,1.279,0.04,0.04,4.26,0.5,0.5,0.126,0.017,0.017,1166.0,14.0,14.0,2011A+A...531A..40F,2018A+A...613A..41M,TEP,14,29,18.42,-3,26,40.1,12.1,10.2,0.1168,2.5,2455342.9696,0.00014,4.05528047,7e-07,2016ApJ...827...19F,0.441,0.0195920910808826,12.750716951160188,11.609716951160188,11.227716951160188,10.245716951160189,13.034716951160188,12.054283048839812,10.368283048839812,10.710283048839813,0.0482811241627232,1166.4175329696204,976.7365353482312,3.0,-0.0023283689905305,0.1399717510102756,11.05617942041964,0.0457169511601875,-0.0457169511601875,13.091420009701832,12.496628423590748,11.828622525200418,11.651070951160188,11.582796339761224,10.627261368672068,11.609716951160188,12.1,11.085538633977652,10.284141524419905,12.1,10.509887108213553,13.164742548168766,1753.806519461374,766.5565781538011,4155572.8764342126,3562.680394433376,2063575.93648993,1769.1571655616362
TOI-615,6850,100.0,100.0,-0.1,0.07,0.07,1.449,0.087,0.087,1.732,0.055,0.05,4.2,0.2,0.2,0.276,0.033,0.03,0.0,0.39,0.0,0.0678,0.0031,0.0026,0.435,0.086,0.082,1.693,0.052,0.057,,,,0.084,0.018,0.018,1666.0,24.0,24.0,2023A+A...675A..39P,2023A+A...675A..39P,TEP,8,53,38.11,-40,32,37.7,10.82,9.67,0.1767,1.0,2459259.49383,0.00015,4.6615983,2.1e-06,2023A+A...675A..39P,0.476,0.0100899503112635,11.107716951160189,10.520716951160187,10.301716951160188,9.808716951160187,11.09971695116019,10.681283048839813,9.806283048839813,9.946283048839812,0.061799630230332,1748.6579830167086,,1.0,9.709394291364111,0.1004487446973009,8.417540504886334,0.1387169511601875,-0.1387169511601875,10.559225581130413,11.042245423590748,10.688625525200418,10.684809951160188,10.720838448569513,9.728006467707324,10.520716951160187,10.82,10.056102427405255,9.738141524419904,10.82,9.311579862975318,4.610994809322921,1754.576109345031,3310.973148165783,3887466.465139206,2223.1142412610143,1800525.3169150408,1029.661222721697
HAT-P-01,5975,50.0,50.0,0.13,0.05,0.05,1.151,0.019,0.019,1.174,0.026,0.027,4.359,0.014,0.014,0.644,0.013,0.016,0.0,,,0.05561,0.00082,0.00083,0.525,0.019,0.019,1.319,0.019,0.019,7.46,0.17,0.17,0.213,0.008,0.007,1322.0,14.0,15.0,2007ApJ...656..552B,2014MNRAS.437...46N,TEP,22,57,46.83,38,40,29.8,10.4,8.86,0.11875,1.7,2454363.94778,0.00013,4.46530031,1.8e-07,2024MNRAS.530.2475Y,0.712,0.01332981996953,10.909716951160188,9.977716951160188,9.649716951160189,8.873716951160189,10.967716951160188,10.386283048839813,9.013283048839812,9.275283048839812,0.0556158705629274,1323.7497346466478,632.3843438132407,3.0,-0.0105555534203074,0.1154548395240757,10.185637288619382,0.0137169511601893,-0.0137169511601893,10.878387438273256,10.73454442359075,10.17846652520042,10.05973295116019,10.026012743906302,9.05822352714091,9.977716951160188,10.4,9.473901239623247,8.936641524419905,10.4,8.839979498756593,2.8827566618247054,1754.7315598029274,3559.09332753244,3796396.5645993054,2867.91110527602,1796578.6550421163,1357.1890577350575
WASP-121,6626,66.0,66.0,0.17,0.05,0.05,1.33,0.019,0.019,1.461,0.005,0.005,4.251,0.003,0.003,0.447,0.0024,0.0024,0.0,0.07,0.0,0.02571,0.0001,0.00010,1.17,0.043,0.043,1.742,0.006,0.006,,,,0.207,0.008,0.008,2409.0,24.0,24.0,2016MNRAS.458.4025D,2024AJ....168..231S,TEP,7,10,24.06,-39,5,50.6,10.52,9.37,0.1211,1.7,2456635.70841,0.00014,1.27492471,8e-08,2022AcA....72....1M,0.16,0.0150129748183039,10.845716951160188,10.197716951160189,9.957716951160188,9.416716951160188,10.819716951160189,10.47328304883981,9.508283048839813,9.667283048839812,0.0253054126072357,2427.745321562206,,3.0,1.5988176088802235,0.1225274451635385,3.784036086440643,0.0467169511601888,-0.0467169511601888,10.377373152558976,10.763244423590749,10.371766525200416,10.345996951160188,10.368587624735316,9.380612273279455,10.197716951160189,10.52,9.725745304701128,9.439141524419906,10.52,9.001836242608523,3.4443159442136464,1754.6810505387043,3037.7701028204488,3790848.98214309,1561.468968130378,3357331.4157396676,1382.9009929176968
KELT-04,6206,75.0,75.0,-0.116,0.065,0.069,1.201,0.067,0.061,1.603,0.039,0.038,4.108,0.014,0.014,0.291,0.012,0.012,0.0,0.138,0.0,0.04317,0.00079,0.00074,0.902,0.06,0.059,1.699,0.046,0.045,7.74,0.53,0.52,0.172,0.014,0.014,1823.0,27.0,27.0,2016AJ....151...45E,2016AJ....151...45E,TEP,10,28,15.01,25,34,23.5,9.98,8.69,0.1443,1.3,2459610.39041,0.00022,2.989582,4.4e-05,2023ApJS..268....2S,0.6894394131530536,0.011862892631142,10.403716951160188,9.60371695116019,9.314716951160188,8.649716951160189,10.391716951160188,10.020283048839811,8.836283048839812,9.049283048839811,0.0431712376538343,1823.537003663448,840.4931720433443,2.0,-0.0028668481647772,0.1089169070031925,5.790978265937332,-0.0402830488398109,0.0402830488398109,10.16494943827326,10.272546423590748,9.79218452520042,9.715099951160187,9.706335702455526,8.729633368634321,9.60371695116019,9.98,9.114217240771158,8.763141524419906,9.98,8.43966524234632,2.019917342287616,1754.809164767568,6172.292172055004,3718106.5278925113,2038.9531555558847,2150386.840296058,1179.2394867644446
WASP-054,6296,40.0,40.0,0.0,0.04,0.04,1.213,0.032,0.032,1.828,0.091,0.081,3.997,0.032,0.035,0.198,0.025,0.024,0.067,0.033,0.025,0.04987,0.00044,0.00044,0.636,0.025,0.024,1.653,0.09,0.083,5.32,0.52,0.52,0.141,0.022,0.019,1759.0,46.0,46.0,2013A+A...551A..73F,2013A+A...551A..73F,TEP,13,41,49.02,0,7,41.0,10.42,9.04,0.1863,1.1,2458931.23637,0.00026,3.6935995,1.8e-06,arXiv:2407.20846,0.49,0.0086350371633448,10.817716951160188,10.057716951160188,9.780716951160189,9.148716951160187,10.796716951160189,10.311283048839812,9.183283048839812,9.382283048839811,0.0498723675622245,1838.0449162186408,1179.893174690529,2.0,-0.0047472424916786,0.0929249006636264,5.866331292828342,0.1087169511601882,-0.1087169511601882,10.51663600970183,10.699764423590748,10.242446525200418,10.178135951160188,10.177050458932206,9.197595047887374,10.057716951160188,10.42,9.572556855817268,9.111641524419904,10.42,8.885404813187819,3.057681153450169,1754.7158264331965,5264.224486532069,3716235.2314710855,2021.8413590873467,1933651.9032651172,1052.015587977668
WASP-062,6230,80.0,80.0,0.04,0.06,0.06,1.25,0.05,0.05,1.28,0.05,0.05,4.316,0.025,0.025,0.59,0.06,0.06,0.0,0.21,0.0,0.0567,0.0007,0.0007,0.57,0.04,0.04,1.39,0.06,0.06,6.76,0.65,0.59,0.21,0.03,0.03,1440.0,30.0,30.0,2012MNRAS.426..739H,2012MNRAS.426..739H,TEP,5,48,33.59,-63,59,18.3,10.22,8.94,0.1588,1.4,2458326.078712,3.5e-05,4.41193811,1.5e-07,arXiv:2407.20846,0.29,0.0124531880972901,10.643716951160188,9.84371695116019,9.554716951160188,8.889716951160189,10.631716951160188,10.270283048839811,9.086283048839812,9.299283048839811,0.0567104111150248,1427.2331732485227,760.158713149719,2.0,-0.0183583839724768,0.1115938533132097,9.525252520718787,-0.0502830488398107,0.0502830488398107,10.40494943827326,10.512546423590749,10.03218452520042,9.955099951160188,9.946335702455524,8.969633368634321,9.84371695116019,10.22,9.354217240771158,9.013141524419906,10.22,8.679665242346323,2.519482567307125,1754.7642335969408,5445.689594377532,3697249.705504148,2590.5015205671293,1760208.351524552,1233.3011763720044
TOI-5398b,6000,75.0,75.0,0.09,0.06,0.06,1.146,0.013,0.013,1.051,0.013,0.013,4.44,0.1,0.10,0.971,0.042,0.049,0.0,0.094,0.0,0.098,0.005,0.005,0.185,0.018,0.018,0.918,0.036,0.036,5.36,0.86,0.86,0.22,0.04,0.04,947.0,28.0,28.0,2024A+A...682A.129M,2024A+A...682A.129M,TEP,10,47,31.09,36,19,45.9,10.06,8.71,0.1774,0.9,2459616.49232,0.00022,10.590547,1.2e-05,2024A+A...682A.129M,0.27,0.0080565817274422,10.525716951160188,9.661716951160187,9.35371695116019,8.633716951160189,10.539716951160187,10.136283048839813,8.859283048839814,9.096283048839814,0.0987674066887821,943.79806117081,630.4834210645753,1.0,-0.7769837383705186,0.0897584632635954,20.050572079651445,-0.0762830488398123,0.0762830488398123,10.390258295416112,10.37263242359075,9.85605852520042,9.758792951160189,9.737870671367444,8.765517198465712,9.661716951160187,10.06,9.165283433614253,8.784641524419907,10.06,8.510540272016183,2.142287482560817,1754.7981588363511,7154.670008003874,3531921.94727966,3742.24327489951,1085305.24407932,1149.9337503755478
WASP-131,5990,50.0,50.0,-0.2,0.07,0.07,1.06,0.06,0.06,1.68,0.02,0.02,3.89,0.08,0.08,0.278,0.016,0.016,0.0,0.1,0.0,0.0608,0.0013,0.0013,0.273,0.019,0.019,1.264,0.037,0.037,4.16,0.3,0.3,0.148,0.013,0.013,1450.0,36.0,36.0,2017MNRAS.465.3693H,2023MNRAS.522.4499D,TEP,14,0,46.44,-30,35,0.8,10.08,8.57,0.1596,0.6,2458282.2588,0.00019,5.3220125,1e-06,2023MNRAS.522.4499D,0.73,0.005977870066811,10.545716951160188,9.681716951160189,9.373716951160189,8.653716951160188,10.559716951160189,9.996283048839812,8.719283048839813,8.956283048839813,0.0608264399554036,1517.9887803594142,1243.8360887909898,2.0,-0.0434678659856473,0.0773166868587308,7.782116109981724,0.0837169511601878,-0.0837169511601878,10.410258295416112,10.392632423590747,9.87605852520042,9.778792951160188,9.757870671367444,8.785517198465712,9.681716951160189,10.08,9.185283433614254,8.644641524419907,10.08,8.530540272016186,2.182106673590421,1754.7945774961793,6319.324424827942,3440288.0614615255,2266.346171970368,1491271.998484964,982.3998818567524
WASP-020,5987,20.0,20.0,0.07,0.02,0.02,1.113,0.034,0.034,1.242,0.045,0.045,4.296,0.03,0.030,0.581,0.06,0.06,0.0,0.11,0.0,0.05851,0.00059,0.00059,0.396,0.046,0.046,1.382,0.057,0.057,5.13,0.73,0.73,0.14,0.024,0.024,1330.0,25.0,25.0,2015A+A...575A..61A,2020A+A...635A..74S,TEP,0,20,38.53,-23,56,8.6,10.68,9.39,0.1418,1.2,2455715.65562,0.00029,4.8996284,3.3e-06,2015A+A...575A..61A,0.718,0.0130750627274185,11.145716951160187,10.281716951160188,9.973716951160188,9.253716951160188,11.159716951160188,10.816283048839813,9.539283048839811,9.776283048839812,0.0585077864055453,1330.1374471866798,925.1725901811908,2.0,0.0037834185681379,0.1143462405478141,10.130057510695446,-0.1362830488398128,0.1362830488398128,11.010258295416111,10.992632423590749,10.476058525200418,10.378792951160188,10.357870671367444,9.385517198465712,10.281716951160188,10.68,9.785283433614252,9.464641524419909,10.68,9.130540272016184,3.79144121046662,1754.6498277440967,3231.3622498427667,3377849.393187552,2539.473947096148,1526014.675866482,1147.2608932964743
